Statistical profiling result from isolate-0x58ed0c0-10159-v8.log, (58127 ticks, 470 unaccounted, 0 excluded).

 [Summary]:
   ticks  total  nonlib   name
     79    0.1%    0.3%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:200413:21
     78    0.1%    0.3%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:234056:163
     78    0.1%    0.3%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:19872:126
     78    0.1%    0.3%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:12972:85
     78    0.1%    0.3%  LazyCompile: *$f_Lamf_plugins_document_webapi_parser_spec_declaration_OasCommonOASFieldsEmitter__emitCommonFields__Lamf_core_parser_Fields__scm_ListBuffer__V /home/post/projects/webapi-parser/js/module/webapi-parser.js:19706:153
     77    0.1%    0.3%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:35893:202
     76    0.1%    0.3%  LazyCompile: *$f_Lamf_plugins_document_webapi_parser_spec_declaration_OasCommonOASFieldsEmitter__emitFormatRanges__Lamf_core_parser_Fields__scm_ListBuffer__V /home/post/projects/webapi-parser/js/module/webapi-parser.js:19645:153
     74    0.1%    0.3%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:106996:108
     74    0.1%    0.3%  LazyCompile: *$m_Lorg_yaml_model_YNode$ /home/post/projects/webapi-parser/js/module/webapi-parser.js:35649:35
     73    0.1%    0.3%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:44939:70
     72    0.1%    0.2%  LazyCompile: *ArrayClass.set /home/post/projects/webapi-parser/js/module/webapi-parser.js:870:38
     72    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:187144:21
     72    0.1%    0.2%  LazyCompile: *$f_sc_IndexedSeqOptimized__head__O /home/post/projects/webapi-parser/js/module/webapi-parser.js:295627:44
     72    0.1%    0.2%  LazyCompile: *$f_sc_IndexedSeqOptimized__foreach__F1__V /home/post/projects/webapi-parser/js/module/webapi-parser.js:295669:51
     71    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:323034:60
     70    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/node-raml-sanitize/raml-sanitize.js:211:19
     70    0.1%    0.2%  LazyCompile: *$f_sc_TraversableOnce__toArray__s_reflect_ClassTag__O /home/post/projects/webapi-parser/js/module/webapi-parser.js:42260:63
     68    0.1%    0.2%  LazyCompile: *$f_scm_ResizableArray__ensureSize__I__V /home/post/projects/webapi-parser/js/module/webapi-parser.js:313547:49
     68    0.1%    0.2%  LazyCompile: *$f_sc_SeqLike__$$colon$plus__O__scg_CanBuildFrom__O /home/post/projects/webapi-parser/js/module/webapi-parser.js:284300:61
     66    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:87555:221
     66    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:70877:72
     66    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:200988:160
     66    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:12760:98
     66    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:126790:114
     65    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:37346:120
     64    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:265936:66
     64    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:17919:194
     64    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:127034:109
     63    0.1%    0.2%  LazyCompile: *ArrayClass.get /home/post/projects/webapi-parser/js/module/webapi-parser.js:865:38
     63    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:322346:55
     63    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:11180:163
     63    0.1%    0.2%  LazyCompile: *$newArrayObjectInternal /home/post/projects/webapi-parser/js/module/webapi-parser.js:251:39
     62    0.1%    0.2%  LazyCompile: *parserOnHeadersComplete _http_common.js:71:33
     62    0.1%    0.2%  LazyCompile: *$f_sc_TraversableLike__map__F1__scg_CanBuildFrom__O /home/post/projects/webapi-parser/js/module/webapi-parser.js:187127:61
     61    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:322333:67
     61    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:319569:45
     61    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:312503:64
     60    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:200442:177
     60    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:187487:51
     59    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:301869:132
     58    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:228015:87
     58    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:11119:21
     58    0.1%    0.2%  LazyCompile: *$as_Lamf_core_parser_Value /home/post/projects/webapi-parser/js/module/webapi-parser.js:13226:36
     57    0.1%    0.2%  LazyCompile: *send /home/post/projects/osprey-profiling/app/node_modules/express/lib/response.js:107:25
     56    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:319559:57
     56    0.1%    0.2%  LazyCompile: *$objectEquals /home/post/projects/webapi-parser/js/module/webapi-parser.js:335:29
     55    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:37326:123
     55    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:201012:23
     55    0.1%    0.2%  LazyCompile: *$m_sc_IndexedSeq$ /home/post/projects/webapi-parser/js/module/webapi-parser.js:244357:27
     55    0.1%    0.2%  LazyCompile: *$as_Lorg_yaml_model_YNode /home/post/projects/webapi-parser/js/module/webapi-parser.js:106841:35
     54    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:35769:146
     54    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:34102:91
     54    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:323420:56
     53    0.1%    0.2%  LazyCompile: *parse querystring.js:240:15
     53    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:321682:58
     53    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:312364:100
     53    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:12317:79
     52    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:44987:66
     51    0.1%    0.2%  LazyCompile: *_storeHeader _http_outgoing.js:354:22
     51    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:108392:57
     50    0.1%    0.2%  LazyCompile: *router /home/post/projects/router/engine.js:59:18
     50    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:90857:106
     50    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:316857:45
     50    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:187843:59
     50    0.1%    0.2%  LazyCompile: *$objectGetClass /home/post/projects/webapi-parser/js/module/webapi-parser.js:274:31
     49    0.1%    0.2%  LazyCompile: *dispatch /home/post/projects/osprey/node_modules/compose-middleware/lib/index.js:42:26
     49    0.1%    0.2%  LazyCompile: *$m_s_Option$ /home/post/projects/webapi-parser/js/module/webapi-parser.js:95878:22
     48    0.1%    0.2%  LazyCompile: *processTicksAndRejections internal/process/task_queues.js:69:35
     48    0.1%    0.2%  LazyCompile: *$m_sc_Seq$ /home/post/projects/webapi-parser/js/module/webapi-parser.js:227237:20
     48    0.1%    0.2%  LazyCompile: *$m_Lorg_yaml_model_YType$ /home/post/projects/webapi-parser/js/module/webapi-parser.js:36150:35
     48    0.1%    0.2%  LazyCompile: *$is_jl_Number /home/post/projects/webapi-parser/js/module/webapi-parser.js:71883:23
     47    0.1%    0.2%  LazyCompile: *ospreyQuery /home/post/projects/osprey-method-handler/osprey-method-handler.js:166:37
     47    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:46136:115
     47    0.1%    0.2%  LazyCompile: *$f_scm_ResizableArray__apply__I__O /home/post/projects/webapi-parser/js/module/webapi-parser.js:313527:44
     47    0.1%    0.2%  LazyCompile: *$as_sci_ListMap /home/post/projects/webapi-parser/js/module/webapi-parser.js:310844:25
     46    0.1%    0.2%  LazyCompile: *<anonymous> /home/post/projects/webapi-parser/js/module/webapi-parser.js:322482:69
     46    0.1%    0.2%  LazyCompile: *$m_Lamf_core_metamodel_domain_ShapeModel$ /home/post/projects/webapi-parser/js/module/webapi-parser.js:254251:51
     45    0.1%    0.2%  LazyCompile: *Readable.read _stream_readable.js:433:35
